Date,stock_key,multivariate_past_history,rnn_start,BATCH_SIZE,EPOCHS,EVALUATION_INTERVAL,PATIENCE,BUFFER_SIZE,VAL_STEPS,DROP_OUT,train_split,multivariate_future_target,STEP
2022-09-07,0005.HK,1,730,7,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,64,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,128,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,256,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,512,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,365,1,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,365,7,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,365,64,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,365,128,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,365,256,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,365,512,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,1,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,7,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,64,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,128,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,256,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0005.HK,1,730,512,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,1,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,7,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,64,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,128,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,256,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,512,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,1,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,7,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,64,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,128,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,256,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,512,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,1,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,7,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,64,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,128,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,256,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,365,512,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,1,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,7,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,64,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,128,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,256,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,0144.HK,1,730,512,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,1,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,7,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,64,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,128,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,256,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,512,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,1,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,7,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,64,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,128,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,256,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,512,1500,50,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,1,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,7,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,64,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,128,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,256,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,365,512,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,1,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,7,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,64,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,128,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,256,1500,40,150,100,50,0.02,0.8,0,1
2022-09-07,2888.HK,1,730,512,1500,40,150,100,50,0.02,0.8,0,1
2022-09-08,0001.HK,1,365,512,600,50,200,100,50,0.2,0.8,0,1
2022-09-08,0001.HK,1,730,256,1200,50,250,100,50,0.1,0.8,0,1
2022-09-08,0005.HK,1,365,100,1200,40,250,100,50,0.2,0.8,0,1
2022-09-08,0005.HK,1,365,128,600,50,150,100,50,0.1,0.8,0,1
2022-09-08,0005.HK,1,730,7,1000,50,250,100,50,0.2,0.8,0,1
2022-09-08,0144.HK,1,365,12,800,50,150,100,50,0.2,0.8,0,1
2022-09-08,0144.HK,1,365,512,1000,50,200,100,50,0.2,0.8,0,1
2022-09-08,0144.HK,1,730,6,1000,50,150,100,50,0.2,0.8,0,1
2022-09-08,0144.HK,1,730,7,800,40,250,100,50,0.2,0.8,0,1
2022-09-08,2888.HK,1,365,50,800,50,200,100,50,0.1,0.8,0,1
2022-09-08,2888.HK,1,365,100,400,40,150,100,50,0.2,0.8,0,1
2022-09-08,2888.HK,1,730,6,1200,50,250,100,50,0.2,0.8,0,1
2022-09-08,2888.HK,1,730,7,1200,40,250,100,50,0.2,0.8,0,1
2022-09-09,0001.HK,1,730,256,1200,50,250,100,50,0.1,0.8,0,1
2022-09-09,0001.HK,1,365,512,600,50,200,100,50,0.2,0.8,0,1
2022-09-09,0005.HK,1,730,7,1000,50,250,100,50,0.2,0.8,0,1
2022-09-09,0005.HK,1,365,100,1200,40,250,100,50,0.2,0.8,0,1
2022-09-09,0144.HK,1,365,512,1000,50,200,100,50,0.2,0.8,0,1
2022-09-09,0144.HK,1,365,12,800,50,150,100,50,0.2,0.8,0,1
2022-09-09,2888.HK,1,365,50,800,50,200,100,50,0.1,0.8,0,1
2022-09-09,2888.HK,1,730,7,1200,40,250,100,50,0.2,0.8,0,1
2022-09-15,0001.HK,1,730,12,1200,50,200,100,50,0.1,0.8,0,1
2022-09-15,0001.HK,1,365,64,1200,25,100,100,50,0,0.8,0,1
2022-09-15,0005.HK,1,730,128,1200,50,250,100,50,0,0.8,0,1
2022-09-15,0005.HK,1,730,128,1200,50,250,100,50,0,0.95,0,1
2022-09-15,0144.HK,1,1825,12,1200,50,100,100,50,0.1,0.95,0,1
2022-09-15,0144.HK,1,730,12,1200,50,100,100,50,0.3,0.8,0,1
2022-09-15,2888.HK,1,1825,12,1200,50,300,100,50,0.3,0.8,0,1
2022-09-15,2888.HK,1,1825,12,1200,50,300,100,50,0.3,0.95,0,1
2022-09-16,0001.HK,1,730,12,1200,60,350,100,50,0.1,0.8,0,1
2022-09-16,0005.HK,1,730,128,1200,70,200,100,50,0,0.95,0,1
2022-09-16,0144.HK,1,1825,12,1200,50,100,100,50,0.3,0.95,0,1
2022-09-16,2888.HK,1,1825,12,1200,50,300,100,50,0.4,0.95,0,1
2022-09-17,0001.HK,1,730,12,1200,50,100,100,50,0.1,0.95,0,1
2022-09-17,0005.HK,1,730,128,1200,70,400,100,50,0.1,0.95,0,1
2022-09-17,0144.HK,1,730,128,1200,40,100,100,50,0.3,0.95,0,1
2022-09-17,2888.HK,1,730,12,2000,40,500,100,50,0.3,0.95,0,1
2022-09-17,0144.HK,1,730,128,1200,40,100,100,50,0.02,0.95,0,1
2022-09-17,0144.HK,1,730,128,1200,50,100,100,50,0,0.95,0,1
2022-09-17,0144.HK,1,730,128,1200,50,150,100,50,0,0.95,0,1
2022-09-17,0144.HK,1,730,128,1200,50,200,100,50,0,0.95,0,1
2022-09-19,0001.HK,1,730,12,1200,50,100,100,50,0.1,0.95,0,1
2022-09-19,0005.HK,1,730,128,1200,70,400,100,50,0.1,0.95,0,1
2022-09-19,0144.HK,1,730,128,1200,40,100,100,50,0.02,0.95,0,1
2022-09-19,2888.HK,1,730,12,2000,40,500,100,50,0.3,0.95,0,1
2022-09-20,0001.HK,1,730,12,1200,50,100,100,50,0.1,0.95,0,1
2022-09-20,0005.HK,1,730,128,1200,70,400,100,50,0.1,0.95,0,1
2022-09-20,0144.HK,1,730,128,1200,50,100,100,50,0,0.95,0,1
2022-09-20,2888.HK,1,730,12,2000,40,500,100,50,0.3,0.95,0,1
2022-09-21,0001.HK,1,365,128,400,50,150,100,50,0.1,0.95,0,1
2022-09-21,0005.HK,1,730,7,1000,50,250,100,50,0.2,0.8,0,1
2022-09-21,0001.HK,1,730,12,1200,50,100,100,50,0.1,0.95,0,1
2022-09-21,0005.HK,1,730,128,1200,70,400,100,50,0.1,0.95,0,1
2022-09-21,0144.HK,1,730,128,1200,50,500,100,50,0,0.95,0,1
2022-09-21,0144.HK,1,730,128,1200,40,100,100,50,0.02,0.95,0,1
2022-09-21,2888.HK,1,730,12,2000,40,500,100,50,0.3,0.95,0,1
2022-09-21,2888.HK,1,1825,12,1200,50,300,100,50,0.3,0.95,0,1
2022-09-24,0001.HK,1,730,12,1200,50,100,100,50,0.1,0.95,0,1
2022-09-24,0005.HK,1,730,128,1200,70,400,100,50,0.1,0.95,0,1
2022-09-24,0144.HK,1,365,64,1200,50,200,100,50,0.3,0.95,0,1
2022-09-24,2888.HK,1,730,12,3000,40,500,100,50,0.3,0.95,0,1
