Date,stock_key,multivariate_past_history,rnn_start,BATCH_SIZE,EPOCHS,EVALUATION_INTERVAL,PATIENCE,BUFFER_SIZE,VAL_STEPS,DROP_OUT,train_split,multivariate_future_target,STEP
2022-10-17,0005.HK,10,20,128,1000,50,100,100,50,0.1,0.9,0,1
2022-10-17,0001.HK,20,100,128,1000,30,50,100,50,0.1,0.8,0,1
2022-10-17,2888.HK,10,20,128,1000,50,50,100,50,0.1,0.7,0,1
2022-10-17,0144.HK,10,10,128,1000,50,50,100,50,0.1,0.8,0,1
